,index,0
1647,repli,20
1648,marne,81
1649,soutenait,8
1650,reich,120
1651,kaiser,5
1652,liebig,5
1653,industrielle,119
1654,production,648
1655,ressources,157
1656,naturelles,91
1657,terrestres,40
1658,nitrate,4
1659,sodium,9
1660,chili,33
1661,producteur,103
1662,soudaine,10
1663,bon,287
1664,catastrophe,39
1665,malthusienne,1
1666,agricole,139
1667,subvenir,9
1668,besoins,80
1669,populations,197
1670,humaines,122
1671,nourrir,33
1672,milliards,124
1673,famines,6
1674,bristol,12
1675,william,118
1676,crookes,1
1677,british,37
1678,association,380
1679,for,71
1680,the,603
1681,advancement,2
1682,science,167
1683,affirma,9
1684,cataclysme,4
1685,surviendrait,2
1686,aucune,349
1687,solution,128
1688,milliard,34
1689,activement,40
1690,emploi,162
1691,chlore,9
1692,combat,295
1693,vagues,31
1694,accord,267
1695,major,100
1696,offensive,101
1697,supervision,9
1698,parvient,242
1699,raisons,198
1700,telle,171
1701,positions,132
1702,troupes,445
1703,allemandes,129
1704,connu,497
1705,dix,598
1706,quinze,132
1707,voulu,56
1708,demander,65
1709,parents,186
1710,respectifs,21
1711,jugeant,26
1712,jeunes,351
1713,gens,120
1714,fiancer,1
1715,travailler,157
1716,rompues,2
1717,malheureuse,7
1718,chlorure,8
1719,chaux,27
1720,recevoir,73
1721,doctorat,53
1722,fribourg,193
1723,renouent,2
1724,idylle,2
1725,marient,15
1726,tard,894
1727,barbarie,7
1728,supporter,29
1729,impossible,84
1730,dissuader,5
1731,entreprendre,27
1732,recherches,157
1733,juge,111
1734,criminelles,8
1735,contraires,10
1736,fondamentale,38
1737,comprendre,90
1738,quel,94
1739,travail,583
1740,corrompait,1
1741,pervertissait,1
1742,principes,128
1743,humanitaires,4
1744,savant,42
1745,monde,1724
1746,permettre,188
1747,gagner,117
1748,lui,414
1749,luttait,5
1750,triomphante,1
1751,pilier,14
1752,ordre,673
1753,soutien,236
1754,obstination,5
1755,divorce,21
1756,note,156
1757,morris,5
1758,goran,4
1759,reconnue,71
1760,savante,9
1761,militante,12
1762,humanitaire,6
1763,effacer,21
1764,tache,12
1765,logique,94
1766,agit,560
1767,feu,220
1768,dispute,110
1769,attitude,73
1770,coup,227
1771,revolver,6
1772,soir,100
1773,printemps,153
1774,dirige,103
1775,front,226
1776,semblerait,14
1777,sentimentale,6
1778,couple,135
1779,entretenait,7
1780,liaison,108
1781,conflit,235
1782,claude,255
1783,cohen,10
1784,auteur,420
1785,nuage,23
1786,vert,141
1787,ovadia,1
1788,festival,200
1789,off,16
1790,avignon,26
1791,vous,54
1792,conseil,764
1793,surveillance,56
1794,farben,5
1795,actif,71
1796,combustion,14
1797,adsorption,1
1798,institut,181
1799,physique,223
1800,dahlem,1
1801,permirent,11
1802,leonid,1
1803,andrussow,2
1804,mettre,338
1805,servant,66
1806,fabriquer,44
1807,zyklon,2
1808,initialement,128
1809,insecticide,2
1810,cales,2
1811,bateau,73
1812,nazis,49
1813,chambres,38
1814,camps,72
1815,rumford,1
1816,adolf,38
1817,hitler,113
1818,juifs,136
1819,valeurs,130
1820,prolonger,24
1821,refuse,162
1822,continuer,65
1823,poste,352
1824,wilhelm,28
1825,physico,4
1826,max,65
1827,planck,5
1828,tente,203
1829,rencontre,358
1830,dernier,1075
1831,obtenu,160
1832,cambridge,33
1833,cardiaque,23
1834,constante,75
1835,dose,41
1836,fatale,12
1837,applique,69
1838,formule,338
1839,poids,117
1840,milligrammes,1
1841,cube,11
1842,minutes,191
1843,calculer,36
1844,mortelle,12
1845,berlinois,6
1846,porte,615
1847,der,91
1848,center,44
1849,molecular,1
1850,dynamics,1
1851,research,18
1852,ger,5
1853,signifie,344
1854,concessions,12
1855,entretien,106
1856,renouvellement,33
1857,code,293
1858,peshawar,10
1859,ourdou,7
1860,pashto,2
1861,pakistan,33
1862,orientale,117
1863,khyber,4
1864,pakhtunkhwa,3
1865,connue,257
1866,purusapura,1
1867,inde,210
1868,gandhara,2
1869,grecs,172
1870,peukalaotis,1
1871,tribus,80
1872,pachtounes,2
1873,oms,27
1874,continent,111
1875,indien,80
1876,afghanistan,30
1877,asie,206
1878,bouddhiste,27
1879,bouddhisme,83
1880,kouchan,6
1881,kanishka,2
1882,protecteur,28
1883,tadjikistan,4
1884,caspienne,10
1885,gange,4
1886,stupa,1
1887,chine,246
1888,asanga,1
1889,vasubandhu,1
1890,brahmanes,17
1891,indiens,55
1892,fondateurs,62
1893,conscience,106
1894,bodhisattva,3
1895,bouddhistes,36
1896,grandi,14
1897,fameuse,45
1898,visibles,59
1899,sortir,110
1900,descendants,66
1901,vont,199
1902,redorer,2
1903,moghol,13
1904,akbar,7
1905,fortifications,71
1906,bazar,5
1907,sher,5
1908,relia,3
1909,bengale,30
1910,trunk,4
1911,road,21
1912,majeurs,56
1913,communication,141
1914,durrani,3
1915,afghan,6
1916,prise,322
1917,sikh,2
1918,djihadistes,1
1919,afghans,4
1920,occupation,117
1921,proche,372
1922,tribales,4
1923,abritant,24
1924,fiefs,21
1925,talibans,5
1926,victime,139
1927,attaques,105
1928,attentats,40
1929,lancement,55
1930,pakistanaise,2
1931,waziristan,1
1932,bombe,30
1933,police,407
1934,soixante,78
1935,victimes,98
1936,explosions,16
1937,violente,35
1938,morts,168
1939,attentat,37
1940,violent,40
1941,visite,140
1942,hillary,1
1943,clinton,8
1944,septembre,549
1945,faction,16
1946,talibane,1
1947,revendique,34
1948,commando,14
1949,taliban,1
1950,assaut,62
1951,terroriste,19
1952,meurtrier,17
1953,university,24
1954,romagny,2
1955,cryptologie,11
1956,article,332
1957,cryptographie,49
1958,techniques,324
1959,chiffrement,84
1960,message,146
1961,clair,73
1962,cryptanalyse,7
1963,concerne,250
1964,analyse,137
1965,remonte,130
1966,tablette,8
1967,argile,39
1968,irak,38
1969,potier,8
1970,recette,35
1971,supprimant,18
1972,consonnes,25
1973,modifiant,19
1974,orthographe,37
1975,mots,221
1976,compilation,27
1977,chapitre,123
1978,tacticien,4
1979,transposition,10
1980,reposant,24
1981,changement,163
1982,lettres,258
1983,utilisant,131
1984,scytale,4
1985,enroulait,1
1986,cuir,30
1987,inscrire,35
1988,destinataire,13
1989,identique,79
1990,utilisation,318
1991,explicitement,22
1992,plutarque,15
1993,aulu,4
1994,gelle,4
1995,auteurs,270
1996,alentours,76
1997,nabuchodonosor,2
1998,babylone,13
1999,employait,8
2000,originale,117
2001,esclaves,92
2002,attendait,12
2003,cheveux,110
2004,envoyait,3
2005,suffisait,5
2006,raser,5
2007,lire,82
2008,texte,286
2009,interception,12
2010,textes,239
2011,connaissent,55
2012,atbash,3
2013,substitution,24
2014,initiales,23
2015,alphabet,84
2016,aleph,2
2017,tav,2
2018,beth,1
2019,shin,6
2020,remplacer,116
2021,lettre,214
2022,voir,532
2023,vrais,23
2024,chiffrements,10
2025,existe,669
2026,substitutions,3
2027,robuste,12
2028,remplace,118
2029,souhaitons,2
2030,chiffrer,22
2031,ghfdohu,1
2032,ohv,1
2033,ohwwuhv,1
2034,doskdehw,1
2035,comprendra,4
2036,puisqu,190
2037,substituer,12
2038,conduisit,19
2039,officiers,144
2040,sudistes,5
2041,russe,248
2042,fit,306
2043,forums,6
2044,rot,7
2045,rotation,59
2046,confidentiel,1
2047,lecture,108
2048,involontaire,4
2049,devinette,1
2050,intrigue,29
2051,film,1307
2052,suffit,55
2053,rechiffrer,1
2054,grec,298
2055,polybe,16
2056,homophonique,1
2057,transmission,67
2058,cases,8
2059,chiffres,77
2060,alphabets,12
2061,comportant,61
2062,cyrillique,14
2063,variante,60
2064,partagent,44
2065,case,17
2066,colonne,66
2067,transmettre,33
2068,nombres,126
2069,torches,2
2070,torche,16
2071,cinq,890
2072,gauche,367
2073,permettait,63
2074,messages,77
2075,distances,36
2076,cryptologues,2
2077,modernes,174
2078,commencera,5
2079,remplir,32
2080,identiques,42
2081,diplomate,19
2082,blaise,23
2083,livre,398
2084,escrire,1
2085,utilise,248
2086,appliquer,42
2087,reporte,5
2088,contenant,113
2089,suivantes,228
2090,chacune,137
2091,prenant,105
2092,intersection,22
2093,commence,454
2094,coder,10
2095,recommence,8
2096,chose,137
2097,sens,506
2098,algorithme,56
2099,points,848
2100,forts,90
2101,facile,67
2102,chiffre,114
2103,statistique,61
2104,retrouver,110
2105,produire,155
2106,fallut,17
2107,inventeur,32
2108,delastelle,1
2109,analogue,17
2110,regrouper,18
2111,groupes,302
2112,besoin,130
2113,rajoute,8
2114,nulles,4
2115,arriver,54
2116,multiple,11
2117,effectue,152
2118,montrer,82
2119,simples,82
2120,adaptations,32
2121,existantes,20
2122,attendue,7
2123,aide,409
2124,ennemis,103
2125,commandant,140
2126,allemands,314
2127,lieutenant,89
2128,painvin,1
2129,contrer,24
2130,offensives,15
2131,valait,13
2132,corps,574
2133,zimmermann,3
2134,cryptanalysa,1
2135,contenu,101
2136,transmissions,13
2137,lent,21
2138,heures,292
2139,manuel,59
2140,heure,121
2141,informations,156
2142,erreurs,48
2143,codage,12
2144,dues,51
2145,stress,26
2146,champ,205
2147,assurent,38
2148,satisfaisant,8
2149,informatique,105
2150,recours,72
2151,machines,129
2152,exploits,24
2153,churchill,17
2154,citait,4
2155,facteurs,89
2156,machine,133
2157,enigma,18
2158,hollandais,36
2159,hugo,34
2160,alexander,35
2161,koch,14
2162,arthur,69
2163,scherbius,1
2164,commercialiser,8
2165,civile,133
2166,fiasco,5
2167,attention,98
2168,militaires,332
2169,astucieux,1
2170,astuce,7
2171,change,112
2172,pile,16
2173,appuie,53
2174,touche,90
2175,clavier,42
2176,circuit,242
2177,affichage,12
2178,allume,1
2179,composer,28
2180,rotors,5
2181,uns,63
2182,disposera,1
2183,successives,41
2184,placer,61
2185,souhaite,118
2186,constituera,6
2187,cylindriques,4
2188,tourner,67
2189,rotor,9
2190,tourne,103
2191,cran,6
2192,permutation,3
2193,engendre,26
2194,observons,2
2195,figure,198
2196,transforme,75
2197,lorsqu,398
2198,initiale,81
2199,remarquons,2
2200,multiplie,27
2201,cela,674
2202,circuits,58
2203,faisant,351
2204,secret,99
2205,utilisent,137
2206,disposition,97
2207,principe,232
2208,fabriquent,9
2209,version,442
2210,typex,1
2211,illustration,35
2212,dit,546
2213,kerckhoffs,3
2214,veut,220
2215,quelconque,42
2216,garantie,28
2217,infini,25
2218,tape,10
2219,failles,11
2220,donnent,110
2221,certain,249
2222,combinaisons,19
2223,faiblesse,34
2224,fautes,20
2225,chiffreurs,4
2226,envoient,23
2227,format,62
2228,circulent,21
2229,erreur,111
2230,protocole,28
2231,compromet,6
2232,renseignements,28
2233,polonais,121
2234,attaquer,75
2235,collaboration,144
2236,colonel,87
2237,gustave,35
2238,bertrand,102
2239,taupe,2
2240,hans,51
2241,thilo,1
2242,schmidt,14
2243,asche,1
2244,espionnage,21
2245,instaure,31
2246,alan,35
2247,turing,58
2248,cryptographes,3
2249,bletchley,3
2250,park,67
2251,navale,59
2252,sensiblement,34
2253,versions,104
2254,tables,29
2255,bigrammes,1
2256,kriegsmarine,1
2257,courts,43
2258,boot,1
2259,illisible,2
2260,bombes,19
2261,reconstituer,18
2262,wrens,1
2263,marinettes,1
2264,instructions,41
2265,cryptanalystes,1
2266,quotidienne,47
2267,trouver,218
2268,mille,158
2269,amusa,1
2270,programmer,6
2271,langage,213
2272,simulation,19
2273,fonctionnement,120
2274,programme,297
2275,inclus,50
2276,distributions,18
2277,unix,12
2278,crypt,3
2279,utilisable,18
2280,commande,86
2281,bureaux,51
2282,estimaient,2
2283,utilisaient,37
2284,joie,27
2285,security,6
2286,agency,5
2287,voyait,31
2288,lorenz,11
2289,commandement,207
2290,ennemi,106
2291,immenses,27
2292,puissance,278
2293,centaines,118
2294,force,378
2295,brute,17
2296,pratiquait,11
2297,flot,9
2298,stream,8
2299,cipher,1
2300,type,538
2301,trivial,3
2302,inverser,9
2303,lorsque,560
2304,addition,11
2305,puisque,250
2306,effets,180
2307,chacun,253
2308,eux,143
2309,triviale,5
2310,chiffreur,1
2311,transmis,38
2312,nack,1
2313,respecter,70
2314,exactement,62
2315,aurait,60
2316,possible,402
2317,diminutif,15
2318,techniquement,7
2319,secrets,31
2320,chiffrait,2
2321,bits,44
2322,bit,26
2323,traversait,8
2324,canal,166
2325,distinction,93
2326,contraire,159
2327,virent,21
2328,authentique,16
2329,montrait,9
2330,resterait,5
2331,produisaient,8
2332,constant,34
2333,canaux,55
2334,doublon,1
2335,faille,20
2336,exploiter,28
2337,doublons,1
2338,demandait,16
2339,indisponible,5
2340,moyens,228
2341,connus,139
2342,ultime,55
2343,ordinateur,77
2344,colossus,30
2345,algorithmes,42
2346,objectifs,86
2347,termes,232
2348,encombrants,3
2349,lents,8
2350,morse,2
2351,quasiment,76
2352,inexploitable,1
2353,phonie,3
2354,opposa,18
2355,japonais,220
2356,philip,25
2357,johnston,3
2358,navajos,10
2359,utiliser,216
2360,inconnue,40
2361,grammaticale,3
2362,usuels,10
2363,existent,104
2364,navajo,6
2365,inventer,9
2366,dialecte,60
2367,lexique,18
2368,facilement,103
2369,bombardier,7
2370,buse,2
2371,engins,21
2372,devenaient,7
2373,pacifique,69
2374,bravoure,13
2375,officielle,208
2376,shannon,26
2377,laboratoires,38
2378,bell,19
2379,mathematical,4
2380,theory,11
2381,cryptography,2
2382,system,17
2383,technical,3
2384,journal,285
2385,produisant,24
2386,application,201
2387,admis,64
2388,accent,66
2389,exploration,46
2390,trente,211
2391,simmons,1
2392,aborderait,1
2393,question,326
2394,souligne,45
2395,aspects,77
2396,significatifs,11
2397,transition,65
2398,articles,163
2399,intention,72
2400,adversaires,89
2401,disposant,47
2402,infinies,5
2403,seconds,12
2404,visent,25
2405,concernent,43
2406,introduit,111
2407,parfait,32
2408,pouvait,186
2409,avec,66
2410,longueur,219
2411,recherche,341
2412,jusque,126
2413,martin,190
2414,hellman,9
2415,whitfield,2
2416,diffie,9
2417,conceptions,23
2418,ralenti,11
2419,ordinateurs,50
2420,majeures,53
2421,renseignement,27
2422,publication,112
2423,data,12
2424,encryption,3
2425,standard,136
2426,mars,634
2427,ibm,32
2428,invitation,21
2429,standards,34
2430,institute,41
2431,and,227
2432,technology,12
2433,nist,4
2434,banques,58
2435,organisations,70
2436,modifications,73
2437,nsa,8
2438,federal,16
2439,processing,3
2440,fips,3
2441,traitement,188
2442,accessible,63
2443,agence,57
2444,nbs,1
2445,grandement,39
2446,desx,1
2447,triple,41
2448,vieillissant,8
2449,advanced,9
2450,aes,7
2451,ouvert,158
2452,belges,82
2453,variantes,72
2454,normes,76
2455,nationales,104
2456,subsistent,31
2457,applications,68
2458,original,93
2459,clairement,79
2460,electronic,8
2461,frontier,1
2462,foundation,17
2463,briser,25
2464,new,441
2465,directions,38
2466,nouvelles,493
2467,radicalement,29
2468,distribuer,17
2469,fondamentaux,25
2470,distribution,142
2471,lesquels,194
2472,jacent,7
2473,doivent,298
2474,garder,58
2475,protection,199
2476,posent,11
2477,tels,450
2478,communiquent,3
2479,courrier,38
2480,fiable,27
2481,mallette,6
2482,poignet,12
2483,contact,178
2484,pigeon,39
2485,exigence,17
2486,anodine,1
2487,participants,28
2488,augmente,79
2489,disponibles,85
2490,envoie,102
2491,personne,327
2492,rendus,39
2493,auparavant,163
2494,paire,30
2495,cryptage,5
2496,essais,202
2497,communiquer,25
2498,destinataires,4
2499,compromettre,4
2500,utilisateurs,36
2501,puissent,40
2502,utilisateur,34
2503,voici,87
2504,alice,18
2505,bob,57
2506,possiblement,7
2507,conversation,18
2508,doublement,12
2509,flux,52
2510,final,125
2511,reconnaissable,8
2512,provient,96
2513,quelqu,28
2514,calcul,122
2515,inversion,12
2516,multiplication,37
2517,multiplier,15
2518,possibles,94
2519,mauvais,126
2520,fraction,35
2521,acceptables,7
2522,courtes,53
2523,paires,23
2524,effectuer,106
2525,rendent,85
2526,importe,78
2527,hasard,43
2528,jetable,4
2529,court,145
2530,session,32
2531,courante,49
2532,courte,86
2533,prend,776
2534,relais,47
2535,habituellement,61
2536,rsa,6
2537,semblent,79
2538,government,3
2539,communications,49
2540,headquarters,1
2541,gchq,4
2542,branche,94
2543,documents,130
2544,affirmant,43
2545,divers,287
2546,conduit,186
2547,inventeurs,7
2548,james,147
2549,ellis,10
2550,clifford,1
2551,cocks,1
2552,malcolm,5
2553,williamson,16
2554,rendu,143
2555,hachage,30
2556,contextes,13
2557,digest,6
2558,fournit,67
2559,sortie,283
2560,fixe,81
2561,soumet,24
2562,produite,50
2563,envoi,33
2564,noter,122
2565,transformer,62
2566,comparant,12
2567,adversaire,98
2568,permettent,266
2569,signature,64
2570,fonctionnent,20
2571,volumineux,6
2572,informatiques,45
2573,valider,6
2574,copie,44
2575,imprudent,1
2576,pourraient,66
2577,responsables,89
2578,pirates,26
2579,hachent,1
2580,conservent,43
2581,validation,12
2582,fourni,30
2583,obtenue,44
2584,intrus,3
2585,table,137
2586,pourrait,228
2587,quasi,119
2588,monopole,47
2589,codes,54
2590,incassables,3
2591,gouvernements,66
2592,controverses,30
2593,conflits,75
2594,poursuivent,32
2595,occidentaux,52
2596,exportation,33
2597,soumise,36
2598,restrictions,30
2599,fbi,12
2600,freeh,2
2601,commission,182
2602,terroristes,16
2603,lois,212
2604,militantes,11
2605,phil,25
2606,pgp,2
2607,gratuiciel,2
2608,senti,5
2609,examen,56
2610,exigerait,1
2611,inclusion,5
2612,portes,138
2613,entier,163
2614,criminelle,12
2615,violation,13
2616,fini,40
2617,openpgp,1
2618,implantations,8
2619,bris,5
2620,notables,57
2621,paragraphe,18
2622,incassable,1
2623,futur,190
2624,graduelle,5
2625,affaiblissent,7
2626,forcent,5
2627,lyon,282
2628,municipaux,38
2629,relative,79
2630,intercommunale,12
2631,plm,5
2632,statut,271
2633,administratif,113
2634,applicable,12
2635,contexte,171
2636,deferre,1
2637,mairies,8
2638,structures,116
2639,exercice,95
2640,territoriales,89
2641,auquel,130
2642,convient,57
2643,odonyme,4
2644,dessus,311
2645,moindres,10
2646,iii,315
2647,vii,81
2648,xiii,67
2649,xiv,103
2650,facto,26
2651,vodka,53
2652,boisson,28
2653,incolore,2
2654,titrant,2
2655,vie,1197
2656,situerait,4
2657,russie,276
2658,sources,253
2659,transformation,102
2660,agricoles,99
2661,seigle,11
2662,pommes,77
2663,cee,6
2664,concernant,209
2665,indications,18
2666,boissons,34
2667,spiritueuses,1
2668,betteraves,14
2669,prunes,6
2670,devenue,157
2671,alcool,63
2672,ukraine,47
2673,finlande,35
2674,fabrique,47
2675,fabricants,25
2676,consommateurs,27
2677,composition,141
2678,cocktails,4
2679,alcools,9
2680,caisses,23
2681,neuf,291
2682,litres,16
2683,traduire,36
2684,langues,459
2685,slaves,37
2686,voda,2
2687,woda,2
2688,hypocoristique,3
2689,manuscrit,61
2690,sandomir,1
2691,signifiant,98
2692,distillats,3
2693,consommation,166
2694,portait,63
2695,vin,131
2696,chaud,65
2697,pain,88
2698,euxin,5
2699,noire,186
2700,introduisent,13
2701,raisin,15
2702,kizlyarka,2
2703,cei,3
2704,officielles,70
2705,kizlyar,2
2706,venue,44
2707,brandy,2
2708,eaux,202
2709,vite,159
2710,mention,104
2711,esprit,256
2712,alcoolisme,15
2713,urss,98
2714,prince,323
2715,ivan,69
2716,kvas,1
2717,tsar,28
2718,terrible,47
2719,taverne,3
2720,kabak,1
2721,distilleries,2
2722,vente,157
2723,engranger,3
2724,profits,12
2725,substantiels,2
2726,joue,335
2727,tavernes,2
2728,deviennent,120
2729,socialisation,10
2730,scandinavie,32
2731,folklorique,7
2732,dimitri,10
2733,exact,17
2734,faciliter,58
2735,taxes,46
2736,doctorale,3
2737,combinaison,41
2738,populaire,303
2739,contredite,2
2740,alcoolique,10
2741,portant,165
2742,eaualcool,1
2743,titres,253
2744,bolcheviks,10
2745,interdisent,10
2746,provoque,113
2747,vodkas,8
2748,domicile,75
2749,samogon,1
2750,interdiction,72
2751,favorise,44
2752,diffusion,176
2753,smirnoff,1
2754,verkhnie,1
2755,mandrogui,1
2756,oblast,9
2757,rapporte,79
2758,formulation,18
2759,mythologie,116
2760,insiste,37
2761,vogue,29
2762,volumes,60
2763,iouri,8
2764,andropov,1
2765,gorbatchev,5
2766,redeviennent,4
2767,libres,126
2768,boris,41
2769,eltsine,10
2770,disparition,116
