,index,0
1663,abandonne,147
1664,occuper,65
1665,mari,113
1666,unis,887
1667,suicide,199
1668,remarie,10
1669,octobre,531
1670,charlotte,22
1671,nathan,8
1672,auront,35
1673,fille,462
1674,eva,9
1675,ludwig,68
1676,divorceront,2
1677,tort,33
1678,mdma,1
1679,drogue,33
1680,anton,12
1681,travaillait,17
1682,merk,1
1683,brevet,47
1684,karlsruhe,5
1685,catalytique,5
1686,azote,20
1687,conditions,267
1688,basf,3
1689,adoptera,4
1690,impulsion,43
1691,bosch,5
1692,officiel,142
1693,influent,28
1694,signataires,13
1695,manifeste,85
1696,document,82
1697,revue,163
1698,scientifique,253
1699,repli,20
1700,marne,85
1701,soutenait,8
1702,reich,120
1703,kaiser,5
1704,liebig,5
1705,industrielle,123
1706,production,652
1707,ressources,157
1708,naturelles,91
1709,terrestres,44
1710,nitrate,4
1711,sodium,10
1712,chili,33
1713,producteur,105
1714,soudaine,10
1715,bon,290
1716,catastrophe,39
1717,malthusienne,1
1718,agricole,139
1719,subvenir,9
1720,besoins,80
1721,populations,197
1722,humaines,122
1723,nourrir,33
1724,milliards,124
1725,famines,6
1726,bristol,12
1727,william,118
1728,crookes,1
1729,british,37
1730,association,383
1731,for,71
1732,the,606
1733,advancement,2
1734,science,229
1735,affirma,9
1736,cataclysme,4
1737,surviendrait,2
1738,aucune,349
1739,solution,128
1740,milliard,34
1741,activement,40
1742,emploi,162
1743,chlore,9
1744,combat,295
1745,vagues,31
1746,accord,267
1747,major,101
1748,offensive,111
1749,supervision,9
1750,parvient,242
1751,raisons,198
1752,telle,171
1753,positions,132
1754,troupes,445
1755,allemandes,131
1756,connu,497
1757,dix,617
1758,quinze,134
1759,voulu,56
1760,demander,65
1761,parents,188
1762,respectifs,21
1763,jugeant,26
1764,jeunes,351
1765,gens,120
1766,fiancer,1
1767,travailler,157
1768,rompues,2
1769,malheureuse,7
1770,chlorure,8
1771,chaux,27
1772,recevoir,73
1773,doctorat,53
1774,fribourg,203
1775,renouent,2
1776,idylle,2
1777,marient,15
1778,tard,894
1779,barbarie,7
1780,supporter,29
1781,impossible,84
1782,dissuader,5
1783,entreprendre,27
1784,recherches,157
1785,juge,111
1786,criminelles,8
1787,contraires,10
1788,fondamentale,38
1789,comprendre,90
1790,quel,94
1791,travail,585
1792,corrompait,1
1793,pervertissait,1
1794,principes,128
1795,humanitaires,4
1796,savant,42
1797,monde,1724
1798,permettre,188
1799,gagner,117
1800,luttait,5
1801,triomphante,1
1802,pilier,16
1803,ordre,673
1804,soutien,236
1805,obstination,5
1806,aurait,632
1807,divorce,21
1808,note,156
1809,morris,5
1810,goran,4
1811,reconnue,71
1812,savante,9
1813,militante,12
1814,humanitaire,6
1815,effacer,21
1816,tache,12
1817,logique,94
1818,agit,560
1819,feu,220
1820,dispute,110
1821,attitude,73
1822,coup,227
1823,revolver,6
1824,soir,100
1825,printemps,154
1826,dirige,103
1827,front,226
1828,semblerait,14
1829,sentimentale,6
1830,couple,135
1831,ait,268
1832,entretenait,7
1833,liaison,108
1834,conflit,235
1835,claude,257
1836,cohen,10
1837,auteur,426
1838,nuage,23
1839,vert,143
1840,ovadia,1
1841,festival,200
1842,off,16
1843,avignon,31
1844,conseil,766
1845,surveillance,56
1846,militaro,4
1847,industriel,129
1848,farben,5
1849,actif,71
1850,combustion,14
1851,adsorption,1
1852,eut,241
1853,institut,183
1854,physique,223
1855,dahlem,1
1856,permirent,11
1857,leonid,1
1858,andrussow,2
1859,mettre,338
1860,servant,66
1861,fabriquer,44
1862,zyklon,2
1863,initialement,129
1864,insecticide,2
1865,cales,2
1866,bateau,73
1867,nazis,49
1868,chambres,38
1869,camps,72
1870,extermination,13
1871,rumford,1
1872,adolf,38
1873,hitler,113
1874,juifs,136
1875,valeurs,130
1876,prolonger,24
1877,refuse,162
1878,continuer,65
1879,poste,353
1880,wilhelm,28
1881,physico,12
1882,max,66
1883,planck,6
1884,tente,203
1885,rencontre,358
1886,dernier,1081
1887,obtenu,160
1888,cambridge,34
1889,cardiaque,23
1890,constante,75
1891,dose,41
1892,fatale,12
1893,applique,69
1894,formule,338
1895,poids,118
1896,milligrammes,1
1897,cube,11
1898,minutes,191
1899,calculer,36
1900,mortelle,12
1901,berlinois,7
1902,porte,626
1903,der,91
1904,gesellschaft,1
1905,center,44
1906,molecular,1
1907,dynamics,1
1908,research,18
1909,ger,5
1910,signifie,344
1911,concessions,12
1912,entretien,106
1913,renouvellement,37
1914,code,294
1915,peshawar,10
1916,ourdou,7
1917,pashto,2
1918,pakistan,33
1919,orientale,120
1920,khyber,4
1921,pakhtunkhwa,3
1922,connue,257
1923,purusapura,1
1924,inde,210
1925,gandhara,2
1926,grecs,172
1927,peukalaotis,1
1928,tribus,80
1929,pachtounes,2
1930,oms,27
1931,continent,111
1932,indien,80
1933,afghanistan,30
1934,asie,207
1935,bouddhique,9
1936,bouddhiste,27
1937,bouddhisme,83
1938,kouchan,6
1939,kanishka,2
1940,protecteur,28
1941,tadjikistan,4
1942,caspienne,10
1943,gange,4
1944,stupa,1
1945,chine,246
1946,asanga,1
1947,vasubandhu,1
1948,brahmanes,17
1949,indiens,55
1950,fondateurs,63
1951,conscience,106
1952,bodhisattva,3
1953,bouddhistes,36
1954,grandi,14
1955,fameuse,45
1956,visibles,59
1957,sortir,110
1958,descendants,66
1959,vont,199
1960,redorer,2
1961,moghol,13
1962,akbar,7
1963,fortifications,71
1964,bazar,5
1965,sher,5
1966,relia,3
1967,bengale,44
1968,trunk,4
1969,road,21
1970,majeurs,56
1971,communication,142
1972,durrani,3
1973,afghan,6
1974,prise,322
1975,sikh,2
1976,djihadistes,1
1977,afghans,4
1978,occupation,117
1979,proche,376
1980,tribales,4
1981,abritant,24
1982,fiefs,21
1983,talibans,5
1984,victime,139
1985,attaques,112
1986,attentats,41
1987,lancement,55
1988,pakistanaise,3
1989,waziristan,1
1990,bombe,30
1991,police,407
1992,soixante,98
1993,victimes,98
1994,explosions,16
1995,violente,35
1996,morts,168
1997,attentat,39
1998,violent,40
1999,visite,140
2000,hillary,1
2001,clinton,8
2002,septembre,554
2003,faction,16
2004,talibane,1
2005,revendique,34
2006,commando,14
2007,taliban,1
2008,assaut,62
2009,terroriste,23
2010,meurtrier,17
2011,university,24
2012,romagny,2
2013,cryptologie,11
2014,article,332
2015,cryptographie,49
2016,techniques,324
2017,chiffrement,84
2018,message,146
2019,cryptanalyse,7
2020,concerne,250
2021,analyse,137
2022,remonte,130
2023,tablette,8
2024,argile,40
2025,irak,38
2026,potier,8
2027,recette,35
2028,supprimant,18
2029,consonnes,25
2030,modifiant,19
2031,orthographe,37
2032,mots,221
2033,compilation,27
2034,cryptographique,12
2035,chapitre,123
2036,tacticien,4
2037,transposition,10
2038,reposant,24
2039,changement,163
2040,lettres,260
2041,utilisant,131
2042,scytale,4
2043,enroulait,1
2044,cuir,30
2045,inscrire,35
2046,destinataire,13
2047,identique,79
2048,utilisation,319
2049,explicitement,22
2050,plutarque,15
2051,aulu,4
2052,gelle,4
2053,auteurs,270
2054,alentours,76
2055,nabuchodonosor,2
2056,babylone,13
2057,employait,8
2058,originale,117
2059,esclaves,92
2060,attendait,12
2061,cheveux,110
2062,aient,91
2063,envoyait,3
2064,suffisait,5
2065,raser,5
2066,lire,82
2067,texte,286
2068,interception,12
2069,textes,239
2070,connaissent,55
2071,atbash,3
2072,substitution,24
2073,initiales,23
2074,alphabet,84
2075,aleph,2
2076,tav,2
2077,beth,1
2078,shin,6
2079,remplacer,116
2080,lettre,215
2081,voir,532
2082,vrais,24
2083,chiffrements,10
2084,existe,669
2085,substitutions,3
2086,robuste,12
2087,remplace,118
2088,souhaitons,2
2089,chiffrer,22
2090,ghfdohu,1
2091,ohv,1
2092,ohwwuhv,1
2093,doskdehw,1
2094,malheureusement,51
2095,comprendra,4
2096,puisqu,191
2097,substituer,12
2098,conduisit,19
2099,officiers,144
2100,sudistes,5
2101,russe,248
2102,fit,306
2103,forums,6
2104,rot,7
2105,rotation,59
2106,confidentiel,1
2107,lecture,108
2108,involontaire,4
2109,devinette,1
2110,intrigue,29
2111,film,1308
2112,suffit,55
2113,rechiffrer,1
2114,grec,300
2115,polybe,16
2116,homophonique,1
2117,transmission,68
2118,cases,8
2119,chiffres,77
2120,alphabets,12
2121,comportant,61
2122,cyrillique,15
2123,variante,60
2124,partagent,44
2125,case,17
2126,colonne,66
2127,transmettre,33
2128,nombres,126
2129,torches,2
2130,torche,16
2131,cinq,891
2132,gauche,371
2133,permettait,63
2134,messages,78
2135,distances,36
2136,cryptologues,2
2137,modernes,174
2138,commencera,5
2139,remplir,32
2140,identiques,42
2141,diplomate,19
2142,blaise,23
2143,livre,398
2144,escrire,1
2145,utilise,248
2146,appliquer,42
2147,reporte,5
2148,contenant,113
2149,suivantes,228
2150,chacune,137
2151,prenant,105
2152,intersection,22
2153,commence,454
2154,coder,10
2155,recommence,8
2156,chose,137
2157,sens,506
2158,algorithme,56
2159,points,848
2160,forts,91
2161,facile,67
2162,chiffre,114
2163,statistique,61
2164,retrouver,110
2165,produire,155
2166,fallut,17
2167,inventeur,32
2168,delastelle,1
2169,analogue,17
2170,regrouper,18
2171,groupes,302
2172,besoin,130
2173,rajoute,8
2174,nulles,4
2175,arriver,54
2176,multiple,11
2177,effectue,152
2178,montrer,82
2179,simples,82
2180,adaptations,32
2181,existantes,20
2182,attendue,7
2183,cryptanalytique,1
2184,aide,412
2185,ennemis,103
2186,commandant,142
2187,allemands,318
2188,lieutenant,129
2189,painvin,1
2190,contrer,24
2191,offensives,16
2192,valait,13
2193,corps,574
2194,zimmermann,3
2195,cryptanalysa,1
2196,contenu,101
2197,transmissions,13
2198,lent,21
2199,heures,292
2200,manuel,59
2201,heure,121
2202,informations,156
2203,erreurs,48
2204,codage,12
2205,dues,51
2206,stress,26
2207,champ,205
2208,assurent,38
2209,satisfaisant,8
2210,informatique,108
2211,recours,72
2212,machines,134
2213,exploits,24
2214,auraient,136
2215,churchill,17
2216,citait,4
2217,facteurs,89
2218,machine,133
2219,enigma,18
2220,hollandais,36
2221,hugo,34
2222,alexander,35
2223,koch,14
2224,arthur,69
2225,scherbius,1
2226,commercialiser,8
2227,civile,133
2228,fiasco,5
2229,attention,98
2230,militaires,333
2231,astucieux,1
2232,astuce,7
2233,change,112
2234,pile,16
2235,appuie,53
2236,touche,90
2237,clavier,42
2238,circuit,242
2239,affichage,12
2240,allume,1
2241,composer,28
2242,rotors,5
2243,uns,63
2244,disposera,1
2245,successives,41
2246,placer,61
2247,souhaite,118
2248,constituera,6
2249,cylindriques,4
2250,tourner,67
2251,rotor,9
2252,tourne,103
2253,cran,6
2254,permutation,3
2255,engendre,26
2256,observons,2
2257,figure,198
2258,transforme,75
2259,lorsqu,400
2260,initiale,81
2261,remarquons,2
2262,multiplie,27
2263,cela,674
2264,circuits,58
2265,faisant,351
2266,secret,99
2267,utilisent,137
2268,disposition,97
2269,principe,234
2270,fabriquent,9
2271,version,442
2272,typex,1
2273,illustration,35
2274,dit,546
2275,kerckhoffs,3
2276,veut,220
2277,quelconque,42
2278,raisonnablement,3
2279,garantie,28
2280,infini,25
2281,tape,10
2282,failles,11
2283,donnent,110
2284,certain,249
2285,combinaisons,19
2286,faiblesse,34
2287,fautes,20
2288,chiffreurs,4
2289,envoient,23
2290,format,62
2291,circulent,21
2292,erreur,111
2293,protocole,28
2294,compromet,6
2295,renseignements,28
2296,polonais,121
2297,attaquer,75
2298,collaboration,144
2299,colonel,99
2300,gustave,35
2301,bertrand,103
2302,taupe,2
2303,hans,51
2304,thilo,1
2305,schmidt,14
2306,asche,1
2307,espionnage,23
2308,instaure,31
2309,alan,35
2310,turing,61
2311,cryptographes,3
2312,bletchley,3
2313,park,67
2314,navale,59
2315,sensiblement,34
2316,versions,104
2317,tables,29
2318,bigrammes,1
2319,kriegsmarine,1
2320,courts,46
2321,boot,1
2322,illisible,2
2323,bombes,19
2324,reconstituer,18
2325,wrens,1
2326,marinettes,1
2327,instructions,41
2328,cryptanalystes,1
2329,quotidienne,47
2330,trouver,218
2331,mille,161
2332,amusa,1
2333,programmer,6
2334,langage,213
2335,simulation,19
2336,fonctionnement,120
2337,programme,298
2338,inclus,50
2339,distributions,18
2340,unix,12
2341,crypt,3
2342,utilisable,18
2343,commande,86
2344,bureaux,51
2345,estimaient,2
2346,utilisaient,37
2347,confidentielles,1
2348,joie,27
2349,security,6
2350,agency,5
2351,voyait,31
2352,lorenz,11
2353,commandement,207
2354,ennemi,106
2355,immenses,27
2356,puissance,280
2357,centaines,118
2358,force,378
2359,brute,17
2360,pratiquait,11
2361,flot,9
2362,stream,8
2363,cipher,1
2364,type,540
2365,trivial,3
2366,inverser,9
2367,lorsque,560
2368,addition,11
2369,puisque,250
2370,effets,180
2371,chacun,253
2372,triviale,5
2373,chiffreur,1
2374,transmis,38
2375,nack,1
2376,respecter,70
2377,exactement,62
2378,possible,402
2379,diminutif,15
2380,techniquement,7
2381,secrets,31
2382,chiffrait,2
2383,bits,44
2384,bit,27
2385,traversait,8
2386,canal,166
2387,distinction,93
2388,contraire,159
2389,virent,21
2390,authentique,16
2391,montrait,9
2392,resterait,5
2393,produisaient,8
2394,constant,36
2395,canaux,55
2396,doublon,1
2397,faille,20
2398,exploiter,28
2399,doublons,1
2400,demandait,16
2401,indisponible,5
2402,moyens,228
2403,connus,139
2404,ultime,55
2405,ordinateur,82
2406,colossus,30
2407,algorithmes,42
2408,objectifs,86
2409,termes,232
2410,encombrants,3
2411,lents,8
2412,morse,2
2413,quasiment,76
2414,inexploitable,1
2415,phonie,3
2416,opposa,18
2417,japonais,222
2418,philip,25
2419,johnston,3
2420,navajos,10
2421,utiliser,216
2422,inconnue,40
2423,grammaticale,3
2424,usuels,10
2425,existent,104
2426,navajo,6
2427,inventer,9
2428,dialecte,60
2429,lexique,18
2430,facilement,103
2431,bombardier,7
2432,buse,2
2433,engins,21
2434,devenaient,7
2435,parleurs,4
2436,pacifique,70
2437,bravoure,13
2438,officielle,209
2439,shannon,26
2440,laboratoires,38
2441,bell,19
2442,mathematical,4
2443,theory,11
2444,cryptography,2
2445,system,17
2446,technical,3
2447,journal,285
2448,produisant,24
2449,application,202
2450,admis,64
2451,accent,66
2452,exploration,46
2453,trente,227
2454,simmons,1
2455,aborderait,1
2456,question,326
2457,souligne,45
2458,aspects,77
2459,significatifs,11
2460,transition,65
2461,articles,163
2462,intention,72
2463,adversaires,89
2464,disposant,47
2465,infinies,5
2466,seconds,12
2467,visent,25
2468,concernent,43
2469,introduit,111
2470,parfait,33
2471,pouvait,186
2472,longueur,219
2473,recherche,341
2474,jusque,126
2475,martin,209
2476,hellman,9
2477,whitfield,2
2478,diffie,9
2479,conceptions,23
2480,ralenti,11
2481,ordinateurs,55
2482,majeures,53
2483,renseignement,27
2484,publication,112
2485,data,12
2486,encryption,3
2487,standard,136
2488,mars,636
2489,ibm,32
2490,invitation,21
2491,standards,34
2492,institute,41
2493,and,227
2494,technology,12
2495,nist,4
2496,banques,58
2497,organisations,81
2498,modifications,73
2499,nsa,8
2500,federal,16
2501,processing,3
2502,fips,3
2503,traitement,188
2504,accessible,63
2505,agence,57
2506,nbs,1
2507,grandement,39
2508,desx,1
2509,triple,43
2510,vieillissant,8
2511,advanced,9
2512,aes,7
2513,ouvert,158
2514,belges,82
2515,variantes,72
2516,normes,76
2517,nationales,104
2518,subsistent,31
2519,applications,68
2520,original,93
2521,clairement,79
2522,electronic,8
2523,frontier,1
2524,foundation,17
2525,briser,25
2526,new,441
2527,directions,38
2528,nouvelles,494
2529,radicalement,29
2530,distribuer,17
2531,fondamentaux,25
2532,distribution,142
2533,lesquels,194
2534,jacent,7
2535,doivent,298
2536,garder,58
2537,protection,200
2538,posent,11
2539,tels,450
2540,communiquent,3
2541,courrier,38
2542,fiable,27
2543,mallette,6
2544,poignet,12
2545,contact,178
2546,pigeon,39
2547,exigence,17
2548,anodine,1
2549,participants,28
2550,augmente,79
2551,disponibles,85
2552,envoie,102
2553,personne,327
2554,rendus,39
2555,auparavant,163
2556,paire,30
2557,cryptage,5
2558,essais,202
2559,communiquer,25
2560,destinataires,4
2561,compromettre,4
2562,utilisateurs,36
2563,puissent,40
2564,utilisateur,34
2565,voici,87
2566,alice,18
2567,bob,57
2568,possiblement,7
2569,conversation,18
2570,doublement,12
2571,flux,52
2572,final,125
2573,reconnaissable,8
2574,provient,96
2575,quelqu,28
2576,calcul,122
2577,inversion,12
2578,multiplication,37
2579,multiplier,15
2580,possibles,95
2581,mauvais,126
2582,fraction,35
2583,acceptables,7
2584,courtes,53
2585,paires,23
2586,effectuer,106
2587,rendent,85
2588,comparativement,7
2589,importe,78
2590,hasard,43
2591,jetable,4
2592,court,147
2593,session,32
2594,courante,49
2595,courte,86
2596,prend,776
2597,relais,49
2598,habituellement,62
2599,rsa,6
2600,semblent,79
2601,government,3
2602,communications,49
2603,headquarters,1
2604,gchq,4
2605,branche,94
2606,documents,130
2607,affirmant,43
2608,divers,287
2609,conduit,186
2610,inventeurs,7
2611,james,147
2612,ellis,10
2613,clifford,1
2614,cocks,1
2615,malcolm,5
2616,williamson,16
2617,rendu,143
2618,hachage,30
2619,contextes,13
2620,digest,6
2621,fournit,67
2622,sortie,284
2623,fixe,81
2624,soumet,24
2625,produite,50
2626,envoi,33
2627,noter,122
2628,transformer,62
2629,comparant,12
2630,adversaire,98
2631,permettent,266
2632,signature,64
2633,fonctionnent,20
2634,volumineux,6
2635,informatiques,45
2636,valider,6
2637,copie,44
2638,imprudent,1
2639,pourraient,66
2640,responsables,89
2641,pirates,26
2642,hachent,1
2643,conservent,43
2644,validation,12
2645,fourni,30
2646,obtenue,44
2647,intrus,3
2648,table,137
2649,pourrait,228
2650,quasi,130
2651,monopole,47
2652,gouvernementaux,19
2653,codes,54
2654,incassables,3
2655,gouvernements,66
2656,controverses,30
2657,conflits,75
2658,poursuivent,32
2659,occidentaux,52
2660,exportation,33
2661,soumise,36
2662,restrictions,30
2663,fbi,12
2664,freeh,2
2665,commission,183
2666,terroristes,16
2667,lois,212
2668,militantes,11
2669,phil,25
2670,pgp,2
2671,gratuiciel,2
2672,senti,5
2673,examen,56
2674,exigerait,1
2675,inclusion,6
2676,portes,138
2677,entier,163
2678,criminelle,12
2679,violation,13
2680,fini,40
2681,openpgp,1
2682,soient,185
2683,implantations,9
2684,bris,5
2685,notables,57
2686,paragraphe,18
2687,incassable,1
2688,futur,190
2689,graduelle,5
2690,affaiblissent,8
2691,forcent,5
2692,arrondissements,64
2693,lyon,285
2694,municipaux,38
2695,relative,79
2696,intercommunale,12
2697,plm,5
2698,statut,271
2699,administratif,114
2700,applicable,12
2701,contexte,171
2702,deferre,1
2703,mairies,8
2704,arrondissement,204
2705,structures,116
2706,exercice,95
2707,territoriales,89
2708,auquel,130
2709,convient,57
2710,odonyme,4
2711,dessus,312
2712,moindres,10
2713,iii,315
2714,vii,81
2715,xiii,67
2716,xiv,103
2717,facto,26
2718,vodka,55
2719,boisson,28
2720,incolore,2
2721,titrant,2
2722,situerait,4
2723,russie,276
2724,sources,254
2725,transformation,103
2726,agricoles,100
2727,seigle,11
2728,pommes,77
2729,cee,6
2730,concernant,209
2731,indications,18
2732,boissons,34
2733,spiritueuses,1
2734,betteraves,14
2735,prunes,6
2736,devenue,157
2737,alcool,63
2738,ukraine,47
2739,finlande,35
2740,fabrique,47
2741,fabricants,25
2742,consommateurs,27
2743,composition,141
2744,cocktails,4
2745,alcools,9
2746,caisses,23
2747,neuf,294
2748,litres,16
2749,traduire,36
2750,langues,459
2751,slaves,37
2752,voda,2
2753,woda,2
2754,hypocoristique,4
2755,manuscrit,61
2756,sandomir,1
2757,signifiant,98
2758,distillats,3
2759,consommation,166
2760,portait,63
2761,interchangeable,1
2762,vin,131
2763,chaud,65
2764,pain,88
